Date,Close,High,Low,Open,Volume
2021-03-26,2784.414306640625,2830.8998532274477,2762.8511663217823,2806.068106132889,3697370
2021-03-30,2867.716064453125,2894.862833999666,2779.05737947413,2799.1225372506624,4694008
2021-03-31,2885.2392578125,2909.8892449675695,2843.610956392645,2864.493156902553,3530069
2021-04-01,2873.572265625,2918.968351969787,2855.4138310870853,2897.26911136121,4285076
2021-04-05,2940.667724609375,2962.5487278742135,2860.861489896306,2879.0199252495036,5317862
2021-04-06,2964.092041015625,2973.44367920907,2932.587201174136,2973.44367920907,2291562
2021-04-07,2970.175537109375,2975.7593896443227,2936.9457294371264,2958.9173945088432,2491268
2021-04-08,3011.89404296875,3027.918771792421,2965.3176169296053,2968.903863196767,2578118
2021-04-09,3016.3427734375,3045.4871477597417,3003.4048896173526,3045.1692865104596,2911129
2021-04-12,2947.614013671875,3030.7343114709283,2917.334728359649,3016.3436600819273,3791828
2021-04-13,2818.234375,2918.0603207959234,2790.0888025218815,2918.0603207959234,8654596
2021-04-15,2922.554443359375,2939.1694544119264,2803.1627426086857,2869.3049255671153,6062760
2021-04-16,2900.9462890625,2948.0221236808047,2889.5520476499273,2931.6795310641573,3224657
2021-04-19,2870.666748046875,2895.3621728592507,2846.4252840643617,2877.2037396647743,2679106
2021-04-20,2855.005615234375,2928.3657429262453,2838.481482374076,2928.047881623689,3141893
2021-04-22,2831.62646484375,2858.1377362352887,2819.3240805097303,2858.1377362352887,1988980
2021-04-23,2823.181884765625,2831.8071389560973,2806.4307775383386,2819.0962380438223,1615309
2021-04-26,2815.283203125,2862.6766639815505,2803.707203294437,2816.4181050691727,2490260
2021-04-27,2843.610595703125,2847.333163116513,2817.280867965133,2820.0046329035463,1471417
2021-04-28,2836.438720703125,2860.861729635581,2825.452777729587,2859.908367367529,1639037
2021-04-29,2828.4033203125,2866.6269158494288,2819.5510829726245,2855.958834952656,1621395
2021-04-30,2756.13232421875,2843.6561060553427,2741.923438771461,2813.6492505803835,3072305
2021-05-03,2757.3583984375,2773.7009901964316,2727.396980212792,2746.3724564242057,1545831
2021-05-04,2768.934326171875,2805.478176201687,2755.5424805087764,2780.7827492093093,1990777
2021-05-05,2810.6533203125,2814.012586459172,2771.3402641610496,2787.3197756433033,1939289
2021-05-06,2824.952880859375,2845.42655917663,2790.951258107518,2819.5507911688014,1791671
2021-05-07,2844.427734375,2868.896400908632,2825.270719978787,2844.518615206963,1912540
2021-05-10,2855.86767578125,2872.84576705146,2837.2552811369915,2856.27619620962,2137153
2021-05-11,2835.076171875,2840.069740842418,2806.5218592692304,2837.2550951238336,2415625
2021-05-12,2803.299560546875,2832.716139484977,2787.8648892740403,2832.716139484977,1978558
2021-05-14,2770.522705078125,2813.1950193952384,2760.0816068941504,2813.1950193952384,2043935
2021-05-17,2787.092529296875,2792.0406580357517,2756.4501731233204,2773.700684746951,2890462
2021-05-18,2804.388671875,2836.3474723012077,2794.583072901126,2814.557350875078,2098538
2021-05-19,2798.214599609375,2830.8997798773626,2784.6866553293503,2800.0304429575963,1986041
2021-05-20,2778.240966796875,2804.3891614047334,2771.0684725729857,2784.687300841598,2329027
2021-05-21,2796.853515625,2803.84447017952,2773.7923871826533,2779.1490379250527,1685566
2021-05-24,2797.76025390625,2819.0964103128044,2789.134999188707,2797.76025390625,1652260
2021-05-25,2841.09814453125,2854.0993161945676,2811.9938563618357,2821.0261602089354,1841613
2021-05-26,2881.6982421875,2887.6286010838808,2831.792035716158,2846.572270262783,1923753
2021-05-27,2901.31396484375,2935.755663640244,2884.70900493984,2884.8457702742057,5959785
2021-05-28,2868.104248046875,2917.7367032442685,2860.8507844254736,2909.981618198122,1763701
2021-05-31,2882.291015625,2892.509657766202,2854.418508684271,2873.942984624739,1652799
2021-06-01,2876.679931640625,2892.1444366765973,2857.520312685835,2890.912880533542,1377441
2021-06-02,2855.1943359375,2882.5652258429445,2842.0107351820184,2874.719037716974,2240078
2021-06-03,2865.959716796875,2878.0941868877107,2848.9896791967794,2878.0941868877107,1281706
2021-06-04,2868.240966796875,2880.193010301192,2851.13416182592,2853.8712506212723,1836060
2021-06-07,2904.2333984375,2910.84802914297,2858.980334430429,2869.3811818900604,2559821
2021-06-08,2919.69775390625,2947.844235659737,2907.882700079544,2917.7362629649765,2574057
2021-06-09,2919.789306640625,2937.808473520135,2906.9705636280046,2921.3859416805817,1710925
2021-06-10,2934.888916015625,2941.457884111074,2913.1746352253904,2928.684803969152,1874324
2021-06-11,2986.8935546875,3019.0086825854983,2929.5971229320144,2930.0989670504655,3452954
2021-06-14,2989.220703125,3018.735513505351,2983.7465249437428,2991.6383760571034,1847360
2021-06-15,2976.811767578125,3008.972556730567,2966.593348623336,3008.972556730567,1304985
2021-06-16,2987.3955078125,3005.9619589139675,2967.916471079289,2976.219062447999,1635552
2021-06-17,3026.99169921875,3043.6879831153765,2974.3027471789997,2979.3207426113568,2273413
2021-06-18,3008.333984375,3063.7143632474513,2987.9882488491376,3057.2364980985794,3380431
2021-06-21,2986.254638671875,2998.0240291772316,2966.7299419621763,2978.8644112183997,1130569
2021-06-22,3011.89208984375,3035.476757783936,2997.111856743024,3014.4467502827856,1708688
2021-06-23,2975.580078125,3037.255895224488,2971.0182639237014,3037.255895224488,1467104
2021-06-24,3077.94775390625,3086.5238765848044,2991.1819477928707,2996.1999440450777,4155204
2021-06-25,3084.516357421875,3101.7142634394477,3056.415537187719,3079.452699072492,2722861
2021-06-28,3044.326904296875,3094.2787730344953,3040.9055434244356,3094.2787730344953,1355238
2021-06-29,3048.06787109375,3071.287463778354,3034.9753735753015,3049.1169993953577,1497322
2021-06-30,3052.53759765625,3085.6107465511286,3045.9229678772745,3052.765688338284,1693146
2021-07-01,3048.66064453125,3067.3640840682515,3040.3126130553574,3063.7146324512755,990310
2021-07-02,3034.01708984375,3047.0182608627388,3006.418112768353,3039.0807483685353,1682274
2021-07-05,3029.95703125,3078.312262402138,3012.622137063385,3049.11665114047,1972858
2021-07-06,2976.401123046875,3036.3433127673875,2970.7445183953705,3022.657871153352,2159420
2021-07-07,2987.9423828125,2995.013194217881,2957.515218347203,2987.9880454995623,2640710
2021-07-08,2972.934326171875,3008.9726584977275,2948.665385431722,3008.9726584977275,2485811
2021-07-09,2926.9970703125,2994.3751623786525,2920.4737644040424,2965.1795483639917,6365067
2021-07-12,2913.265869140625,2952.4061458200968,2908.932145657113,2951.4937829814626,1892226
2021-07-13,2908.2021484375,2932.33410045262,2896.7519505093555,2932.33410045262,1809339
2021-07-14,2932.836181640625,2939.6332406431115,2905.875813609035,2907.700539394661,2044279
2021-07-15,2928.6298828125,2955.05484539452,2920.446459764608,2951.168841182247,2232968
2021-07-16,2921.177978515625,2944.082589095026,2918.617742866922,2937.8191753857836,1256526
2021-07-19,2911.8515625,2925.7496973403277,2903.9880295507814,2907.6454452051275,1597058
2021-07-20,2931.2353515625,2939.6473615746363,2885.8375530820686,2911.8510963438644,1811945
2021-07-22,2940.88232421875,2948.7456340037766,2916.7890090988653,2916.7890090988653,2859334
2021-07-23,2937.682373046875,2963.924288512034,2932.013199594847,2953.3634550405422,1776193
2021-07-26,2923.6923828125,2948.1055875069146,2917.5662562758394,2925.932505240638,1259611
2021-07-27,2910.3427734375,2935.076091691242,2890.409813277646,2925.9325524647893,1121367
2021-07-28,2923.921142578125,2930.0015071294033,2864.122259560581,2914.9604291097035,1660654
2021-07-29,2922.09228515625,2949.202789433912,2917.0633386255518,2926.161115430355,1731997
2021-07-30,2896.17041015625,2947.419994334769,2891.5073388920555,2943.3054015088014,2999943
2021-08-02,2943.67138671875,2948.7003340747983,2895.759323018972,2907.64592586054,2608669
2021-08-03,3003.5615234375,3008.2248183753936,2943.259918608965,2952.44922143895,3804735
2021-08-04,2993.5498046875,3022.1233726380424,2981.8917889636787,3017.3687755772717,2929598
2021-08-05,3002.692626953125,3031.0833619122477,2983.079779257529,2994.5092036991286,2534521
2021-08-06,3026.32861328125,3039.3123941455524,2985.365513503378,2992.2689301639452,2292362
2021-08-09,3038.123779296875,3051.199085231289,3026.5115289528217,3039.220959374174,1510489
2021-08-10,3048.364501953125,3062.9941649483944,3031.632003487039,3031.632003487039,2040777
2021-08-11,3057.782470703125,3072.229307928263,3042.1471519138445,3063.0857683213335,1929707
2021-08-12,3064.685791015625,3079.544042407884,3041.1411772709685,3041.1411772709685,1310205
2021-08-13,3166.7734375,3181.951802632523,3069.943441763993,3072.915092154383,4363584
2021-08-16,3175.505859375,3195.0731700210076,3142.177698834948,3163.6650190510463,2083489
2021-08-17,3248.745361328125,3255.831604472546,3166.4077431135347,3183.8719929295826,4336019
2021-08-18,3255.603271484375,3287.1027230296627,3233.704537210801,3267.764224674738,2631309
2021-08-20,3254.64306640625,3268.8155534210828,3200.2390033493116,3205.7251273550532,2836148
2021-08-23,3325.870849609375,3358.421938358753,3256.837128850844,3273.387024046919,3744176
2021-08-24,3303.743896484375,3353.256300547003,3286.5539962826488,3343.7926471588853,2511141
2021-08-25,3345.62109375,3381.05230921401,3298.120450825729,3300.8177503245424,2123263
2021-08-26,3357.37060546875,3371.771680030559,3335.4716500106424,3346.53542198225,1902533
2021-08-27,3401.533935546875,3410.0832347184955,3338.3979705849683,3352.0217558594995,3944728
2021-08-30,3384.29833984375,3420.003906449106,3371.771735300679,3396.8249443868203,2033114
2021-08-31,3462.155517578125,3478.2939989590895,3386.264138670542,3391.704500102667,3207480
2021-09-01,3396.779296875,3489.8148149842027,3389.5102273298576,3470.887732113337,2643336
2021-09-02,3508.1474609375,3528.6288997939478,3403.2253468715385,3414.197594094123,3403717
2021-09-03,3512.993896484375,3526.5719197014305,3478.705620838839,3497.4041158446794,1746812
2021-09-06,3522.09130859375,3545.498858296302,3487.3458595473944,3519.988249926336,1723693
2021-09-07,3489.0830078125,3538.503881463252,3482.0882896694457,3533.063520326328,1585039
2021-09-08,3450.908935546875,3488.260384394302,3434.313500336828,3483.6886145589233,4147175
2021-09-09,3466.681396484375,3482.4997640993706,3442.5425420555644,3465.127039451547,1441148
2021-09-13,3516.010986328125,3522.457002972442,3444.371266369424,3444.371266369424,1691473
2021-09-14,3553.08837890625,3562.780621306775,3497.4043055301977,3520.217394850795,1991188
2021-09-15,3615.858642578125,3639.128907149763,3534.8925515178353,3549.6137401582355,2461369
2021-09-16,3568.99755859375,3640.728576117827,3558.7568397433524,3593.4107626403115,2946666
2021-09-17,3500.01025390625,3607.1267420096624,3479.117174485872,3584.267890666128,6477148
2021-09-20,3496.032470703125,3539.4642851031244,3481.722920093191,3482.774337886283,2002008
2021-09-21,3532.103515625,3539.9670488186266,3494.340653173973,3527.57750825826,1568129
2021-09-22,3531.3720703125,3563.100331425977,3522.5028815140627,3531.6921834920568,1744067
2021-09-23,3537.8642578125,3546.7792094216416,3506.547632929104,3538.5500233208954,2003869
2021-09-24,3539.739013671875,3606.5781633423544,3524.834997441168,3556.8373904140453,2320754
2021-09-27,3508.330078125,3569.6375504759535,3477.196283839033,3565.980134952925,1673362
2021-09-28,3455.48095703125,3520.263029608774,3429.970568784393,3520.263029608774,2253075
2021-09-29,3467.138427734375,3480.0309068814577,3403.3622438786256,3437.7878017909325,2489161
2021-09-30,3452.189208984375,3479.116889011347,3428.918944872263,3479.116889011347,2252412
2021-10-01,3410.723388671875,3483.688885566951,3405.968792319394,3457.858383987616,1578374
2021-10-04,3450.131591796875,3459.5950206582556,3389.9212986034418,3405.7854279517505,1356860
2021-10-05,3504.992919921875,3511.119046528746,3421.1467102538213,3432.4846095491957,1877966
2021-10-06,3484.511474609375,3527.07469679883,3469.9733356968595,3507.4618486780378,1678154
2021-10-07,3559.489013671875,3565.0666630166925,3492.878450918809,3501.9762296368126,1647233
2021-10-08,3598.5771484375,3648.1808518020894,3565.9805183760077,3588.839367852777,2934339
2021-10-11,3369.943115234375,3435.6850770504243,3346.5355640730677,3433.3991921022866,11845402
2021-10-12,3339.998046875,3389.510225921888,3319.6536706875813,3388.5958719359364,5752877
2021-10-13,3342.146728515625,3360.662397194911,3332.82036227151,3337.392132315778,3545655
2021-10-14,3308.479248046875,3362.1174333018375,3305.5018960964035,3320.8925601414608,6442299
2021-10-18,3341.1845703125,3346.2690165254444,3299.3184623081706,3301.150679058113,3590107
2021-10-19,3329.275390625,3380.5318366605466,3321.076264836435,3361.201859154271,3135441
2021-10-20,3306.09814453125,3325.473749226247,3278.1109860145807,3308.9837967507447,2933693
2021-10-21,3236.15283203125,3304.8151099492875,3216.685529078479,3301.7462810911193,4871211
2021-10-22,3205.32568359375,3262.8114806504004,3192.6374939032007,3261.3456178752926,2691670
2021-10-25,3199.9208984375,3219.708930005297,3160.574086068876,3209.12783289834,2595594
2021-10-26,3190.439208984375,3232.94654935635,3183.4766956682674,3201.3408095000746,3878763
2021-10-27,3196.9892578125,3216.685588220973,3190.805526172631,3190.805526172631,2510813
2021-10-28,3134.602783203125,3222.869932939367,3128.5107507072025,3222.869932939367,2424942
2021-10-29,3112.70751953125,3170.6513796181757,3101.897394972898,3114.814613720815,3960501
2021-11-01,3184.759521484375,3194.4703611137993,3126.6324814979475,3149.5351941529075,2020718
2021-11-02,3191.905029296875,3218.838752028252,3178.667306874231,3200.8829368740007,3087414
2021-11-03,3199.27978515625,3224.6100947360064,3175.277788118163,3210.2272365751874,1537639
2021-11-04,3214.303955078125,3218.5181435841805,3210.960248562599,3218.2432663060813,328991
2021-11-08,3208.898681640625,3250.3525865279958,3189.156500990033,3250.3525865279958,2526082
2021-11-09,3211.60107421875,3238.4430942437702,3202.7148677443342,3213.708168205699,1782692
2021-11-10,3191.996826171875,3224.4269769466478,3188.2406919347713,3204.547467634008,1516489
2021-11-11,3195.5693359375,3215.586394315732,3147.7485212946244,3188.0572916488045,1284514
2021-11-12,3230.244140625,3237.664484634996,3193.279076396525,3211.8761220633173,1747259
2021-11-15,3255.207763671875,3270.1403741366294,3232.030178262573,3232.030178262573,1809157
2021-11-16,3258.047607421875,3275.5912163096377,3244.8557368037127,3269.590661957214,2013204
2021-11-17,3226.44189453125,3263.956710229891,3212.2422151672927,3252.7343829906345,1632914
2021-11-18,3184.118408203125,3225.4808429856485,3162.0403265815435,3220.2588453794497,2136598
2021-11-22,3168.269287109375,3220.991371692545,3151.6878588147842,3186.5914556067905,3167936
2021-11-23,3173.6279296875,3188.9268923672953,3121.913664935084,3155.9928462938406,2153461
2021-11-24,3154.436279296875,3200.012674809787,3136.7553414313647,3180.911724111011,2161746
2021-11-25,3156.818115234375,3172.4836596736695,3145.962363964422,3154.985898278167,1849619
2021-11-26,3157.6884765625,3197.2184664185443,3125.6703075487294,3137.6714176170526,1941251
2021-11-29,3208.211669921875,3233.26732454046,3120.6774661206196,3157.963033886142,2981745
2021-11-30,3233.083740234375,3264.7811790619667,3198.1342956451285,3198.1342956451285,5588446
2021-12-01,3277.65283203125,3288.829310303767,3238.443345939782,3238.443345939782,2102118
2021-12-02,3337.291015625,3341.9632576693293,3274.2629401314553,3288.0960420079377,3152938
2021-12-03,3335.046630859375,3358.407394014363,3326.2521248083517,3340.54328101349,2486263
2021-12-06,3239.725830078125,3351.124706957373,3226.533957874212,3335.0469589430927,1849642
2021-12-07,3283.790283203125,3296.1577455614015,3228.640606900292,3263.6359001007486,1484458
2021-12-08,3322.6337890625,3340.5437547530814,3298.9066686627466,3298.9066686627466,1428660
2021-12-09,3299.59326171875,3329.82483737967,3266.842388086087,3307.15115563398,1567957
2021-12-10,3331.703369140625,3336.4670885109776,3275.1795205827734,3284.2489050828817,1510718
2021-12-13,3306.830810546875,3354.7891778534727,3299.5477930275224,3343.7958763422102,1883864
2021-12-14,3319.793701171875,3330.0540706328907,3276.6449055934972,3302.5708183305555,1747007
2021-12-15,3270.827880859375,3319.0609010955436,3259.651178886577,3316.312575756519,1603233
2021-12-16,3281.1337890625,3305.731164313619,3270.50684263114,3281.500142942505,2072320
2021-12-17,3283.653564453125,3345.0328334487003,3273.896874812726,3300.2808441277584,4333992
2021-12-20,3258.505859375,3303.486871014757,3215.67779192632,3287.9130283061463,2312310
2021-12-21,3305.59375,3335.7336247585945,3267.208676566925,3282.09543701107,2340989
2021-12-22,3326.16064453125,3331.7031452018005,3303.715988250587,3319.976912698822,1224328
2021-12-23,3355.429931640625,3362.575621338132,3325.473234016461,3341.9631839372037,1792861
2021-12-24,3362.942626953125,3394.182016487623,3339.0323291297254,3375.859846358135,2209923
2021-12-27,3386.0283203125,3389.601053580943,3346.635659419532,3363.033910188011,1534135
2021-12-28,3395.60205078125,3412.504208100248,3383.9675174076415,3398.7625804166228,1456218
2021-12-29,3384.745849609375,3407.877588000074,3375.8596423654,3382.501428635997,1456923
2021-12-30,3420.519775390625,3426.245452952377,3371.2789483595584,3372.5157841766086,1966475
2021-12-31,3424.73388671875,3444.5675438840535,3418.2752778421122,3428.8105243194173,1207141
2022-01-03,3497.472900390625,3508.6952284712447,3430.826013217966,3435.4065552916886,2346158
2022-01-04,3558.852294921875,3562.8830826311196,3491.930528034398,3509.703166128931,2488606
2022-01-05,3537.049072265625,3545.3398989316797,3492.5719598094406,3540.7593564266,1733031
2022-01-06,3488.03662109375,3513.275450351596,3455.560625482717,3492.2049587327992,1810293
2022-01-07,3530.223876953125,3540.667423715507,3477.9139955148353,3499.534244183453,2460591
2022-01-10,3554.363037109375,3644.2789813354834,3537.0943054138515,3644.2789813354834,3937092
2022-01-11,3587.388916015625,3595.7255922026625,3532.5141104543864,3532.5141104543864,1906106
2022-01-12,3536.086669921875,3599.389848862914,3514.695673302741,3595.72541531864,3203744
2022-01-13,3570.898681640625,3593.893090905948,3533.4299392363605,3589.3125491127976,6684507
2022-01-14,3635.255615234375,3643.3632643887718,3536.224427106481,3552.531202063664,3348123
2022-01-17,3681.97705078125,3703.826325967029,3629.8964215261076,3657.7460279093893,3442604
2022-01-18,3655.822265625,3702.6352706069615,3646.111427134248,3695.5354305164365,2389041
2022-01-19,3592.54541015625,3681.885365257684,3588.736969302137,3681.885365257684,3102539
2022-01-20,3511.694091796875,3597.454799803159,3497.423531135163,3588.2776191914163,6176776
2022-01-21,3518.072509765625,3534.6373670976072,3460.806987123756,3493.7529789168475,3112358
2022-01-24,3461.036865234375,3532.894026077783,3432.358169478765,3524.038134449375,3258414
2022-01-25,3459.705810546875,3495.9556800544556,3415.9306964836237,3459.338812881642,3330501
2022-01-27,3348.9833984375,3426.209301274893,3326.820591827072,3424.0068670467394,5718297
2022-01-28,3386.426025390625,3422.9053231584226,3346.0004946261674,3346.0004946261674,3143862
2022-01-31,3428.824951171875,3448.7853239220894,3415.196744983561,3440.525859335794,2739393
2022-02-01,3487.925048828125,3494.670366177865,3428.961663579457,3459.797079960754,2105169
2022-02-02,3538.904296875,3546.0625424699406,3487.9250144262965,3512.9328312695434,1984212
2022-02-03,3509.904296875,3563.0400786132027,3502.0577632887257,3534.131962070687,1960538
2022-02-04,3501.003173828125,3509.9968572613016,3458.879996838568,3501.3703955502287,2307366
2022-02-07,3468.056640625,3516.5122002872663,3447.086692777504,3479.0692576367755,1919149
2022-02-08,3435.432373046875,3487.0540251337134,3414.8296429355673,3479.5747109411664,2946443
2022-02-09,3451.12548828125,3467.093696573235,3437.864504077831,3441.443515713248,1638721
2022-02-10,3460.118408203125,3477.9679798199068,3448.7845004394767,3477.9679798199068,2112459
2022-02-11,3390.922607421875,3443.7373313581575,3386.3799474248103,3443.7373313581575,3851488
2022-02-14,3426.530517578125,3481.13475347927,3404.7347091301895,3417.582764636341,5951745
2022-02-15,3503.664794921875,3519.4495040801694,3439.6080159823923,3474.481309634295,3931683
2022-02-16,3499.351318359375,3536.977764132703,3492.835429592345,3527.708720796893,3256906
2022-02-17,3472.829345703125,3519.4494774640884,3468.0572556288894,3510.2722949935173,3134372
2022-02-18,3481.730712890625,3501.9664424042567,3448.4177241176944,3458.879621146045,3688883
2022-02-21,3413.361328125,3512.842125481502,3400.6510642029516,3496.506695061564,7465922
2022-02-22,3291.3046875,3366.098725904906,3276.254197613679,3349.6716586246303,5408531
2022-02-23,3270.564208984375,3324.8012208863142,3263.0846711246286,3313.8804637836042,2426203
2022-02-24,3121.756103515625,3197.19272068489,3112.074355505223,3188.1531065678005,5039136
2022-02-25,3231.05615234375,3239.545045167489,3177.140211436217,3182.646520294859,2549723
2022-02-28,3261.753662109375,3270.517914871291,3171.5419270760235,3202.836204251366,3288942
2022-03-02,3254.3662109375,3278.0433846213573,3217.5199158969035,3260.1938109594266,2761341
2022-03-03,3252.760498046875,3284.1466416545495,3239.6373062234784,3269.6925791176554,1928039
2022-03-04,3234.360595703125,3268.1783807885595,3200.129658138858,3213.390642826851,2370257
2022-03-07,3198.15576171875,3256.063864258117,3149.195634831577,3166.1274892025094,3054130
2022-03-08,3303.739990234375,3312.045385762809,3175.3053573675033,3175.3053573675033,3300992
2022-03-09,3333.70361328125,3353.342695439854,3301.0786826407675,3308.3744983745687,2719654
2022-03-10,3323.01171875,3380.873896893559,3317.5513401927838,3380.873896893559,2005441
2022-03-11,3303.005126953125,3340.356434187547,3297.2236819602213,3306.7678609172713,1623423
2022-03-14,3343.247802734375,3348.157685312929,3285.431549214675,3285.431549214675,1765688
2022-03-15,3298.187255859375,3357.930798606634,3290.386651380513,3357.930798606634,3651133
2022-03-16,3355.085693359375,3366.190172589977,3318.698258350192,3340.952923477048,3090475
2022-03-17,3370.5498046875,3404.734810534511,3359.1242569397,3392.43747523329,3600452
2022-03-21,3328.28857421875,3408.359487724223,3317.551316014722,3391.8864907304046,2413831
2022-03-22,3396.428955078125,3405.6520673304226,3326.728306136562,3340.494078437817,2907611
2022-03-23,3406.936279296875,3422.904707236244,3386.3794853212453,3402.8984096398854,1596195
2022-03-24,3441.305908203125,3448.968721245681,3390.9689720018755,3395.5575633036374,1879046
2022-03-25,3402.39453125,3468.516176946558,3369.861463618934,3450.5288093607833,1690133
2022-03-28,3402.62353515625,3407.4874861548615,3359.949641241302,3390.9685594781076,1760990
2022-03-29,3400.467041015625,3415.746958611499,3387.297695925589,3390.739138992433,2689063
2022-03-30,3424.51123046875,3430.430467765593,3401.2469855889126,3430.430467765593,1583455
2022-03-31,3432.22021484375,3445.7106278781584,3414.0952799841475,3432.266145565247,2168110
2022-04-01,3449.472900390625,3453.3732023065972,3421.298999596292,3439.6074308384605,1387014
2022-04-04,3460.118408203125,3468.974297940719,3429.6042824342017,3452.45537271243,1472994
2022-04-05,3500.911376953125,3519.999960011609,3461.6329938246145,3461.6329938246145,2314947
2022-04-06,3446.35302734375,3495.863877919913,3424.1440683362803,3495.863877919913,2051729
2022-04-07,3381.01123046875,3437.3133285549807,3376.2850716202843,3437.3133285549807,2494829
2022-04-08,3382.3876953125,3400.1456305341753,3342.7882481027623,3386.3798587506362,2296773
2022-04-11,3392.25341796875,3406.8912022982513,3355.2695542618053,3386.3801111908533,2291660
2022-04-12,3387.3896484375,3431.348259438977,3348.157196420646,3379.9560415923384,4483476
2022-04-13,3360.637939453125,3404.5967733332104,3354.7646329055246,3401.9811869810064,1621672
2022-04-18,3237.755859375,3312.9628238199534,3232.6624783672537,3312.9628238199534,3820792
2022-04-19,3186.225830078125,3270.3348402088113,3156.170558074282,3257.8997133937073,3170014
2022-04-20,3264.140380859375,3275.474067039269,3193.6595730573035,3212.013938419702,2640370
2022-04-21,3330.077880859375,3344.1649441059817,3273.867644079328,3285.4309824092793,2280996
2022-04-22,3315.302978515625,3319.3867797571197,3277.630601023653,3286.440785498227,1581465
2022-04-25,3256.24755859375,3289.101913815647,3242.390148689571,3265.241241449797,1960694
2022-04-26,3254.50390625,3292.6808466955126,3228.6700060065104,3280.9799403330067,1943469
2022-04-27,3268.177978515625,3274.8314354035037,3217.7953394269493,3254.2287068163237,1727648
2022-04-28,3289.37744140625,3307.823443088359,3246.932973980935,3292.7729539898155,1703660
2022-04-29,3254.870849609375,3325.1222173306596,3245.8314604526076,3301.032116397815,2051115
2022-05-02,3250.9248046875,3256.0181854180723,3205.3601864825323,3230.276145551903,1324161
2022-05-04,3193.4296875,3253.723724295622,3180.168705229667,3247.34562805338,2305825
2022-05-05,3224.311279296875,3242.298647004778,3198.5694610724117,3223.118424788058,1612262
2022-05-06,3150.15966796875,3188.6119719657213,3142.7260607271874,3174.3873394817756,2010812
2022-05-09,3161.630859375,3171.6338974979326,3071.465051959152,3118.406245282979,2481830
2022-05-10,3155.80322265625,3179.7098247768313,3140.4314439635586,3151.444061534442,1622685
2022-05-11,3131.254638671875,3164.7054237499224,3103.86065955378,3152.362158217436,1841769
2022-05-12,3128.1796875,3165.852060021076,3074.447472406688,3100.0517175757045,2807195
2022-05-13,3133.915283203125,3156.8582344815227,3103.860017028424,3152.36150565186,2187823
2022-05-16,3098.950927734375,3147.773492190544,3089.5902467080004,3134.0077189010813,1195813
2022-05-17,3167.595947265625,3181.728716668857,3074.7226944365857,3092.7100591791313,1754076
2022-05-18,3165.026611328125,3207.425147871503,3159.7497316141735,3179.8936015378426,1866781
2022-05-19,2993.551513671875,3124.8311766374045,2964.230455371165,3117.489429379519,4642963
2022-05-20,3022.0458984375,3041.226118345084,3000.9843114929795,3037.647107144891,3065125
2022-05-23,3048.4306640625,3064.1694427756374,2998.185588768627,3032.8753841929415,2293690
2022-05-24,3017.457275390625,3051.2752788187595,3006.0776599583614,3042.373233527271,1711510
2022-05-25,2926.592041015625,3042.26451317363,2914.027135080674,3042.26451317363,3548046
2022-05-26,2981.378662109375,2994.8214504281304,2938.5097980535884,2948.1645066531432,2813186
2022-05-27,3013.115234375,3029.3757396816964,2983.45795297652,3005.6315538541776,3103153
2022-05-30,3118.3935546875,3128.8799101800782,3036.2589328132394,3046.0983778400673,2094624
2022-05-31,3108.322998046875,3125.9231122739016,3071.9674434910276,3098.8990377710106,4840965
2022-06-01,3099.868896484375,3130.172858288488,3085.871903236994,3130.172858288488,1493835
2022-06-02,3162.509521484375,3170.8246210150087,3091.646440596721,3099.684325030698,2657939
2022-06-03,3178.3544921875,3212.6775124964674,3170.0856323065373,3196.1395671730193,1913622
2022-06-06,3169.8544921875,3190.2265312220284,3120.148629704869,3157.8900329327807,1084210
2022-06-07,3106.79833984375,3158.67545775873,3100.6082552450453,3142.229993414198,2308256
2022-06-08,3145.093994140625,3154.148258963217,3091.8312510695027,3122.920394850122,2185707
2022-06-09,3166.2978515625,3175.444371543965,3097.9292500221295,3127.4015704615426,1279197
2022-06-10,3104.21142578125,3134.7926050798746,3096.9127062268612,3124.629705387603,1527582
2022-06-13,2974.58837890625,3042.40254523191,2949.5043598453685,3039.6308453729075,3030921
2022-06-14,2966.227294921875,2992.4197255104523,2933.105388526926,2947.2411041387068,2611493
2022-06-15,2962.300537109375,2987.8925213231855,2957.4038221260103,2973.5720717002696,1404536
2022-06-16,2902.893798828125,2997.9170040143745,2894.6249389437676,2993.4359987915736,2032028
2022-06-17,2853.83447265625,2881.4129764591494,2793.7349612036824,2856.698652733207,5240434
2022-06-20,2875.546142578125,2899.890996725861,2835.4489745763976,2858.5464735547,1502769
2022-06-21,2967.5205078125,2991.35717250651,2887.5569191034274,2891.8069492534555,2964461
2022-06-22,2977.683837890625,3003.183571352305,2940.774073317409,2956.387895074901,3336315
2022-06-23,3057.000244140625,3065.500078691965,2977.683342054746,2977.683342054746,3692578
2022-06-24,3042.4951171875,3090.4454359694137,3028.0821872615106,3084.9020360842665,2132118
2022-06-27,3062.451416015625,3106.983352810087,3054.8754808035433,3095.0651325243825,2037686
2022-06-28,3065.638671875,3076.5869770178256,3023.5552076385834,3055.337277176561,1400046
2022-06-29,3040.09326171875,3079.3590157449003,3022.0772098714574,3022.0772098714574,2133994
2022-06-30,3018.473876953125,3058.9405178006805,3007.29459637027,3023.0008968735865,2719603
2022-07-01,3062.8212890625,3079.3590105054627,3004.5693430763927,3011.914303704713,1502879
